ID,Time,Category,Channel,Duration,EndPoint,Back_count,Forward_count,Dash_count,Max_Speed_x,Time_int,앞뒤이동차이,앞이동배속차이,뒤이동배속차이,이동전체배속차이,대쉬배속차이,앞이동대쉬차이,뒤이동대쉬차이,이동전체대쉬차이,Max_Speed_binary,Category_Mapped_Value,Max_Speed_x_categorical
vVyZaEf9,2024-04-11 16:02:14_797115,Sports,스포타임,171,3.61979,0,0,0,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3333333333333335,1
vVyZaEf9,2024-04-11 19:50:07_097228,People & Blogs,사우스 코리안 파크 South Korean Park,188,187.241,0,0,0,1.25,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.666666666666667,1.25
vVyZaEf9,2024-04-11 19:51:53_314751,Howto & Style,깡스타일리스트,578,514.977793,2,5,0,2.0,19,154.699141,282.0050197,271.8225865,279.09575307142853,0.0,0.0,0.0,0.0,1,1.8181818181818181,2.0
vVyZaEf9,2024-04-11 20:03:14_625541,Education,미미미누,1330,44.092715,0,0,0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
vVyZaEf9,2024-04-11 20:39:10_795771,Entertainment,KBS 다큐,2820,73.213587,0,0,0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
vVyZaEf9,2024-04-11 20:39:16_519184,News & Politics,크랩 KLAB,435,0.020808,0,0,0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
vVyZaEf9,2024-04-11 21:57:47_354757,Howto & Style,오정규,789,569.134942,0,4,0,1.0,21,0.0,305.8999725,0.0,305.8999725,0.0,0.0,0.0,0.0,0,1.8181818181818181,1
vVyZaEf9,2024-04-11 22:37:03_027618,Howto & Style,깡스타일리스트,850,0.0,0,0,0,1.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8181818181818181,1
vVyZaEf9,2024-04-12 20:33:23_444879,Comedy,너덜트,529,4.606281,0,0,0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.75,1
vVyZaEf9,2024-04-12 20:55:31_163396,Travel & Events,곽튜브,1622,1621.881,11,4,0,1.25,20,478.92101695454545,629.4937351666667,533.2902616363634,558.9445212444444,0.0,0.0,0.0,0.0,1,1.5,1.25
vVyZaEf9,2024-04-12 20:55:45_273515,Travel & Events,곽튜브,1622,0.0,0,0,0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1
vVyZaEf9,2024-04-12 21:10:09_044546,Comedy,슈카월드,1668,1667.261,0,0,0,2.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.75,2.0
vVyZaEf9,2024-04-12 23:13:12_125147,Howto & Style,오정규,305,270.356942,2,10,0,1.0,23,95.51204939999997,152.07787119999998,232.530887,165.48670716666666,0.0,0.0,0.0,0.0,0,1.8181818181818181,1
vVyZaEf9,2024-04-12 23:37:19_514501,Gaming,레고77,495,4.830124,0,0,0,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1
vVyZaEf9,2024-04-12 23:39:54_670199,Gaming,레고77,495,285.498565,0,0,0,2.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0
