ID,Time,URL,Back,Forward,Dash,Speed,EndPoint,Category,Channel,Duration
apmanBZY,2024-04-14 20:58:37_394939,https://m.youtube.com/watch?v=8R0I_FohCeQ&t=129s,[],[129],[],"[[1, 0]]",203.910798,Entertainment,픽잇 :Pick it,2134
apmanBZY,2024-04-14 20:58:38_431148,https://m.youtube.com/watch?v=8R0I_FohCeQ,[],[180.15778],[],"[[1, 180.260612]]",180.15778,Entertainment,픽잇 :Pick it,2134
apmanBZY,2024-04-14 20:58:39_746078,https://m.youtube.com/watch?v=54lczA7IgzI,[],[2108.115593],[],"[[1, 0], [1, 0]]",2108.115593,Comedy,피식대학Psick Univ,2338
apmanBZY,2024-04-14 20:59:41_935308,https://m.youtube.com/watch?v=kB95sm8nfUA,[],[],[],"[[1, 0]]",1.550987,Entertainment,JTBC Voyage,861
apmanBZY,2024-04-14 21:42:50_866727,https://m.youtube.com/watch?v=dn5MGTtMiu4,[],[],[],"[[1, 0]]",3.997483,Sports,엠빅뉴스,273
apmanBZY,2024-04-14 21:42:56_048240,https://m.youtube.com/watch?v=hZVoNREb9Jg,[],[],[],"[[1, 0]]",0.325879,People & Blogs,HONG SOUND,4288
apmanBZY,2024-04-14 21:45:25_752068,https://m.youtube.com/watch?v=tcO3APiz2uo&pp=ygUJbmPsgrzshLEg,[],[],[],"[[1, 0]]",23.241,Sports,KBS 스포츠,24
apmanBZY,2024-04-14 21:47:31_530980,https://m.youtube.com/watch?v=dy1wkk73qKY&pp=ygUJbmPsgrzshLEg,[],"[12.356922,98.563426,108.712201]",[],"[[1, 0]]",133.181,News & Politics,MBCNEWS,134
apmanBZY,2024-04-14 21:52:28_687084,https://m.youtube.com/watch?v=pNl_hyNMSwE,[],[],[],"[[1, 0]]",3.867944,News & Politics,SBS 뉴스,125
apmanBZY,2024-04-14 21:52:58_901882,https://m.youtube.com/watch?v=PxX_4e81qac,[0.036581],[],[],"[[1, 0]]",19.037193,News & Politics,MBCNEWS,129
apmanBZY,2024-04-14 23:26:52_081847,https://m.youtube.com/watch?v=gvPFbxtFX4A,[0],"[21.732382,38.757098,50.382179,61.660002,214.343003]","[[260.024222,263.390588]]","[[1, 0]]",393.541,Sports,야필독,394
apmanBZY,2024-04-15 02:54:08_372957,https://m.youtube.com/watch?v=b9bO9W_vamg,"[0.204494,0,0.430716,0]",[],[],"[[1, 0], [1, 80.673308], [1, 375.131707], [1, 0]]",14.426073,People & Blogs,스포츠한입,632
apmanBZY,2024-04-15 02:54:42_065880,https://m.youtube.com/watch?v=h4EBd0-kM4I,[],[123.248911],[],"[[1, 0]]",124.248268,Gaming,티모준위,199
apmanBZY,2024-04-15 02:55:44_234991,https://m.youtube.com/watch?v=ifEGlRQ00m0,[0.80144],[],[],"[[1, 0]]",17.805444,News & Politics,KBS News,135
apmanBZY,2024-04-15 02:55:59_964072,https://m.youtube.com/watch?v=91suVP4BdD4,[],"[1337.760093,1546.299517]",[],"[[1, 0]]",1548.303324,Gaming,임아니,1613
apmanBZY,2024-04-15 02:56:28_411570,https://m.youtube.com/watch?v=s2ashOPzZec,[],"[1177.182221,1411.892347,1503.677688]","[[1418.900292,1503.677688]]","[[1, 0]]",1509.677368,People & Blogs,마빡,1598
apmanBZY,2024-04-15 03:13:22_519376,https://m.youtube.com/watch?v=2ns-eyu2MhQ,"[0.173665,12.776703]",[226.469913],[],"[[1, 0]]",296.471647,Pets & Animals,엠빅뉴스,333
apmanBZY,2024-04-15 03:13:41_369638,https://m.youtube.com/watch?v=JEJNElaBECQ,[0.131098],"[21.061743,76.94772]",[],"[[1, 0]]",82.727893,News & Politics,MBCNEWS,146
apmanBZY,2024-04-15 03:13:42_300773,https://m.youtube.com/watch?v=2ns-eyu2MhQ,[],[],[],"[[1, 0], [1, 0]]",82.727893,Pets & Animals,엠빅뉴스,333
apmanBZY,2024-04-15 03:16:55_377262,https://m.youtube.com/watch?v=9JRI0mTpOTQ,"[318.107534,1228.931238]","[11.57493,30.975403,88.605511,114.635835,131.775249,142.409519,155.263138,185.18278,195.541826,205.272406,220.789397,230.79021,260.968553,271.238973,295.189114,306.111912,316.19754,326.234741,334.77731,346.541148,356.498146,366.675784,376.878184,413.483295,443.777371,453.998461,464.020264,474.049884,484.497771,494.446142,510.78864,520.938329,639.649147,729.701234,905.082758,1090.465124,1104.332697,1114.300768,1124.216156,1135.129459,1144.959086,1165.07947,1176.621409,1196.447362,1207.472594,1237.469755,1238.766687,1249.170699]","[[640.521173,729.701234]]","[[1, 0]]",1266.14787,People & Blogs,C Alpha,1324
apmanBZY,2024-04-15 03:17:12_619090,https://m.youtube.com/watch?v=9JRI0mTpOTQ&t=547s,[0],"[547.70663,558.70879,588.330195,599.148337]",[],"[[1, 547.309995]]",610.537678,People & Blogs,C Alpha,1324
apmanBZY,2024-04-15 03:17:28_181130,https://m.youtube.com/watch?v=9JRI0mTpOTQ&t=138s,[],[138.350758],[],"[[1, 0]]",152.34261,People & Blogs,C Alpha,1324
apmanBZY,2024-04-15 03:19:48_234373,https://m.youtube.com/watch?v=L3vOQo8lPrY,[417.843184],"[21.728129,42.455016,52.712511,375.442887,530.540106]",[],"[[1, 0]]",436.709188,News & Politics,채널A 뉴스,608
apmanBZY,2024-04-15 03:20:45_701939,https://m.youtube.com/watch?v=L3vOQo8lPrY&t=197s,[189.660777],[197.558725],[],"[[1, 197.030107]]",242.653226,News & Politics,채널A 뉴스,608
apmanBZY,2024-04-15 03:20:46_701677,https://m.youtube.com/watch?v=L3vOQo8lPrY,[],[],[],"[[1, 0], [1, 0]]",0.337547,News & Politics,채널A 뉴스,608
apmanBZY,2024-04-15 03:20:47_559016,https://m.youtube.com/watch?v=9JRI0mTpOTQ&t=138s,[],[],[],"[[1, 0]]",0.337547,People & Blogs,C Alpha,1324
apmanBZY,2024-04-15 03:20:48_388329,https://m.youtube.com/watch?v=9JRI0mTpOTQ&t=547s,[],[],[],"[[1, 0]]",0.337547,People & Blogs,C Alpha,1324
apmanBZY,2024-04-15 03:20:49_770147,https://m.youtube.com/watch?v=9JRI0mTpOTQ,[],[132.668768],[],"[[1, 0]]",132.668768,People & Blogs,C Alpha,1324
apmanBZY,2024-04-15 03:23:26_271974,https://m.youtube.com/watch?v=fFCzgq0hLpA,[0],"[68.632379,174.511863,203.51236]",[],"[[1, 0]]",205.51215,News & Politics,채널A 뉴스,218
apmanBZY,2024-04-15 03:23:48_077519,https://m.youtube.com/watch?v=908MhLE9iuE,[],"[167.536041,297.146477,355.102949]",[],"[[1, 0.219529]]",360.106293,News & Politics,스브스뉴스 SUBUSUNEWS,408
apmanBZY,2024-04-15 03:23:48_929378,https://m.youtube.com/watch?v=fFCzgq0hLpA,[],[],[],"[[1, 0], [1, 0]]",0.118738,News & Politics,채널A 뉴스,218
apmanBZY,2024-04-15 03:24:39_905432,https://m.youtube.com/watch?v=mCEx_VAp7kQ,[],"[40.152915,50.272565,80.30761,111.039505,121.588201,132.612234]",[],"[[1, 0]]",138.499168,News & Politics,엠빅뉴스,314
apmanBZY,2024-04-15 03:31:56_580300,https://m.youtube.com/watch?v=K5lcYqOlbbQ,"[0,126.431649,66.431648,56.339852,37.537333,271.746251]","[21.010512,31.157787,50.363306,72.521567,76.909003,135.730786,48.075962,279.646378]",[],"[[1, 0]]",390.641327,News & Politics,엠빅뉴스,392
apmanBZY,2024-04-15 03:32:25_124217,https://m.youtube.com/watch?v=rHqiaBoNr1I,[0.093972],[2171.02507],"[[8.042881,2171.02507]]","[[1, 0]]",2183.034296,News & Politics,비디오머그 - VIDEOMUG,2888
apmanBZY,2024-04-15 03:32:25_728824,https://m.youtube.com/watch?v=K5lcYqOlbbQ,[],[],[],"[[1, 0], [1, 0]]",0.032104,News & Politics,엠빅뉴스,392
apmanBZY,2024-04-15 03:32:26_416966,https://m.youtube.com/watch?v=mCEx_VAp7kQ,[],[],[],"[[1, 0], [1, 0]]",0.032104,News & Politics,엠빅뉴스,314
apmanBZY,2024-04-15 03:39:12_635998,https://m.youtube.com/watch?v=WqUfPdkk_II,"[68.573462,28.381433,0,0]","[38.95509,58.653466]",[],"[[1, 0]]",5.8677,News & Politics,SBS 뉴스,252
apmanBZY,2024-04-15 03:39:16_146171,https://m.youtube.com/watch?v=NmjTbcILHkc,[],[134.986982],[],"[[1, 0.098498]]",134.986982,Sports,엠빅뉴스,248
apmanBZY,2024-04-15 03:39:50_247117,https://m.youtube.com/watch?v=tTHndCPZeMA,[],"[58.030919,142.949267,154.854043,194.56545,204.74847]",[],"[[1, 0]]",210.711822,News & Politics,SBS NOW / SBS 공식 채널,220
apmanBZY,2024-04-15 03:40:05_512762,https://m.youtube.com/watch?v=MuxZUHZ97yw,[],[743.147049],[],"[[1, 0]]",747.146985,News & Politics,MediaVOP,968
apmanBZY,2024-04-15 03:46:09_652274,https://m.youtube.com/watch?v=LsMpQ_Cc25k,[331.032946],"[25.418816,64.423499,81.672407,102.610627,116.439098,128.97619,223.739727,234.619644,244.613854,256.436139,280.431355,297.074884,307.126939,319.436752,329.816606,339.772482,475.996196,486.722648,499.177784,509.202471,520.21528]",[],"[[1, 0]]",535.860756,News & Politics,BBC News 코리아,596
apmanBZY,2024-04-15 03:46:46_423493,https://m.youtube.com/watch?v=LsMpQ_Cc25k&t=503s,[],"[503.2707,529.166213,540.430222]",[],"[[1, 503.246412]]",556.644278,News & Politics,BBC News 코리아,596
apmanBZY,2024-04-15 03:48:07_044501,https://m.youtube.com/watch?v=oWjIo8hahxo,"[0.540953,331.86887]","[451.996051,558.118524,618.01735,347.607729,369.585612,400.336343,421.564614,431.948091,442.124182,472.13949,550.072387,599.377764,611.484417,625.677157]","[[332.870986,331.633013]]","[[1, 0]]",628.686572,Entertainment,채널A 캔버스,673
apmanBZY,2024-04-15 04:01:49_076350,https://m.youtube.com/watch?v=cT-UNcDT1H8,"[653.887874,369.698485,2518.195166,2813.457551,0]","[577.886467,701.858892,712.501966,728.344993,749.292551,780.209843,1491.882327,1666.662614,1798.306038,1998.688824,2009.427666,2029.951674,2050.6061,2060.970995,2081.4677,2101.839943,2245.696083,2311.803779,2323.79426,2357.045937,2367.162272,2452.034848,2488.329856,2510.768198,2525.668198,2531.256298,2553.011705,2563.512388,2575.60707,2590.236713,2606.444222,2646.674427,2669.355838,2693.669883,2748.77821,2760.05741,2773.896931,2793.59989,2809.567191,2820.032722,3086.250387,3100.463815,3111.25482,3121.349569]","[[371.707714,1491.882327],[2102.927352,2245.696083]]","[[1, 0.206448]]",3121.349569,People & Blogs,채널A 캔버스,3139
apmanBZY,2024-04-15 04:01:52_186219,https://m.youtube.com/watch?v=oWjIo8hahxo,[],[],[],"[[1, 0.096793], [1, 0.096955]]",1.797224,Entertainment,채널A 캔버스,673
apmanBZY,2024-04-15 04:01:55_977893,https://m.youtube.com/watch?v=LsMpQ_Cc25k&t=503s,[],[503.685085],[],"[[1, 0], [1, 0]]",505.668448,News & Politics,BBC News 코리아,596
apmanBZY,2024-04-15 04:01:56_987471,https://m.youtube.com/watch?v=LsMpQ_Cc25k,[],[],[],"[[1, 0], [1, 0]]",0.154239,News & Politics,BBC News 코리아,596
apmanBZY,2024-04-15 04:09:02_952906,https://m.youtube.com/watch?v=3qhys0OKsiw,"[2.905619,99.176756]","[10.709568,188.521406,310.175206,95.692084,107.416165,112.971367]","[[315.007575,2.905619],[186.91839,188.63306],[191.644744,193.400382]]","[[1, 0]]",332.441,News & Politics,BBC News 코리아,333
apmanBZY,2024-04-15 04:13:37_122208,https://m.youtube.com/watch?v=xTZpHcZqYYQ&pp=ygUT6rmA7J287ISxIOq5gOyEseyjvA%3D%3D,[81.132475],"[85.212449,110.71768]",[],"[[1, 0], [1, 30.416724]]",189.641,News & Politics,VOA 한국어,190
apmanBZY,2024-04-15 04:16:48_562196,https://m.youtube.com/watch?v=ZQLoSUzie9k&pp=ygUT6rmA7J287ISxIOq5gOyEseyjvA%3D%3D,"[0.513868,63.905727,57.171865]","[13.534905,29.708546,49.501177,61.683237,71.959334,106.207151,180.319855,191.245641,201.314991,211.314991]",[],"[[1, 0]]",230.881,Entertainment,채널A 캔버스,231
apmanBZY,2024-04-15 04:23:37_468324,https://m.youtube.com/watch?v=oO4Q6L-eI1k,"[378.57889,451.695888,548.27937]","[41.053369,93.323151,108.556756,138.244056,151.959158,162.059271,174.357118,190.456322,200.437782,225.235023,235.276079,246.932413,258.986537,269.164479,431.38517,442.663329,456.63784,477.616706,490.771328,501.068095,515.02221,525.106196,548.811364,558.705186,564.598089,575.604955,586.399339,600.078411,624.837988,721.34192,737.677759,749.531851,759.566224,769.972265,791.649322,802.395927,822.552214]",[],"[[1, 0.11992]]",826.664323,People & Blogs,채널A 캔버스,3488
apmanBZY,2024-04-15 04:24:06_616076,https://m.youtube.com/watch?v=oSnH9Ths0jM&pp=ygUQ67aB7ZWcIOy_oOuNsO2DgA%3D%3D,[],[30.30655],[],"[[1, 0]]",35.114653,News & Politics,KNN 뉴스,800
apmanBZY,2024-04-15 04:24:20_590427,https://m.youtube.com/watch?v=tOAQovF_-tI&pp=ygUQ67aB7ZWcIOy_oOuNsO2DgA%3D%3D,[],[],[],"[[1, 0]]",1.648733,Entertainment,채널A 캔버스,588
apmanBZY,2024-04-15 04:25:30_558194,https://m.youtube.com/watch?v=tOAQovF_-tI&pp=ygUP67aB7ZWc7L-g642w7YOA,[],"[326.996394,523.212643]",[],"[[1, 0]]",528.135502,Entertainment,채널A 캔버스,588
apmanBZY,2024-04-15 04:27:53_663463,https://m.youtube.com/watch?v=pJe4TIf2fG4&pp=ygUP67aB7ZWc7L-g642w7YOA,[],"[36.763305,67.297361,98.995371,110.977016,121.62844,131.726065,142.343429,201.147682,211.078429,226.152252,236.534906,246.423842,256.245017,272.009944]",[],"[[1, 0]]",287.181,News & Politics,KTV 국민방송,288
apmanBZY,2024-04-15 04:28:12_344366,https://m.youtube.com/watch?v=DEsgh7xAn7U,[],"[2030.44715,2485.28654]",[],"[[1, 0.406866], [1, 2033.187308]]",2490.29978,Entertainment,KBS 다큐,2697
apmanBZY,2024-04-15 04:28:27_711137,https://m.youtube.com/watch?v=NcnLDex5Dn8,[],[2367.044918],"[[4.397631,2367.044918]]","[[1, 0]]",2376.061174,Entertainment,채널A WORLD,2901
apmanBZY,2024-04-15 04:28:42_833481,https://m.youtube.com/watch?v=wW5-v-zLbnc,[],[20.617123],[],"[[1, 0]]",23.66716,Sports,캐내네,64
apmanBZY,2024-04-15 04:29:22_236458,https://m.youtube.com/watch?v=yGEmpOaUmYw,[],"[23.464102,518.036697,634.800092,671.207877]",[],"[[1, 0]]",675.182265,News & Politics,BBC News 코리아,738
apmanBZY,2024-04-15 04:30:14_552722,https://m.youtube.com/watch?v=R8BXubXr5qQ,[38.465299],"[31.199196,46.992471,68.299641,1212.157526,1233.664761]","[[102.33159,1212.157526]]","[[1, 0]]",1235.334565,News & Politics,BBC News 코리아,1336
apmanBZY,2024-04-15 04:30:27_270713,https://m.youtube.com/watch?v=7277WU5HXmM,[],[],[],"[[1, 0]]",11.848869,Entertainment,디글 :Diggle,3735
apmanBZY,2024-04-15 04:38:03_502246,https://m.youtube.com/watch?v=WttOLOTT1b4,[0],"[22.852305,42.932167,672.785102,861.478352,871.828822]",[],"[[1, 0]]",874.731033,Howto & Style,지식인사이드,929
apmanBZY,2024-04-15 05:31:47_857655,https://m.youtube.com/watch?v=qS8m9IvohIg,[0],"[560.824059,564.022122]",[],"[[1, 0]]",564.022122,Entertainment,보다 BODA,790
apmanBZY,2024-04-15 05:38:15_178972,https://m.youtube.com/watch?v=hGVCdeHWGyg,[],[],[],"[[1, 0]]",14.227718,Sports,이스타TV,573
apmanBZY,2024-04-15 05:38:19_080901,https://m.youtube.com/watch?v=YWjPGNtWRHg,[],[],[],"[[1, 0.014749]]",2.589166,Sports,이스타TV,819
apmanBZY,2024-04-15 05:38:19_655268,https://m.youtube.com/watch?v=hGVCdeHWGyg,[],[],[],"[[1, 0], [1, 0]]",2.589166,Sports,이스타TV,573
apmanBZY,2024-04-15 09:01:36_459764,https://m.youtube.com/watch?v=LZyiUGl4xxo,[0.020692],[],[],"[[1, 0]]",51.008073,Entertainment,할명수,1336
apmanBZY,2024-04-15 09:30:18_970330,https://m.youtube.com/watch?v=yYd4eDXG5Vo,"[97.43718,0,755.161128,194.894242,1065.672192]","[13.80222,33.939494,1025.065806,1041.059173,1026.157529,1056.621668,1066.611095,1076.970332]","[[756.106749,194.894242]]","[[1, 0], [1, 35.510082]]",1088.181,Entertainment,할명수,1089
apmanBZY,2024-04-15 09:30:22_558248,https://m.youtube.com/watch?v=yYd4eDXG5Vo&t=356s,[],[356.38636],[],"[[1, 356.098139]]",358.391009,Entertainment,할명수,1089
apmanBZY,2024-04-15 09:30:23_579602,https://m.youtube.com/watch?v=yYd4eDXG5Vo,[],[],[],"[[1, 0]]",358.391009,Entertainment,할명수,1089
apmanBZY,2024-04-15 09:30:30_937747,https://m.youtube.com/watch?v=IYyBBj0LFAQ,[],[],[],"[[1, 0]]",0.850958,Sports,불양TV,546
apmanBZY,2024-04-15 09:34:26_435370,https://m.youtube.com/watch?v=6q5qGnW7JM0,[],[],[],"[[1, 0]]",195.669333,News & Politics,크랩 KLAB,214
apmanBZY,2024-04-15 09:34:44_261211,https://m.youtube.com/watch?v=_MCK_DakOV8,[],[],[],"[[1, 0]]",13.453025,Sports,스포츠머그 - SPORTSMUG,192
apmanBZY,2024-04-15 09:34:47_159646,https://m.youtube.com/watch?v=_MCK_DakOV8&t=146s,[],[],[],"[[1, 0]]",1.351067,Sports,스포츠머그 - SPORTSMUG,192
apmanBZY,2024-04-15 09:34:47_767378,https://m.youtube.com/watch?v=_MCK_DakOV8,[],[],[],"[[1, 0]]",1.351067,Sports,스포츠머그 - SPORTSMUG,192
apmanBZY,2024-04-15 09:35:00_720254,https://m.youtube.com/watch?v=7jboso9ojWg,[],[179.121805],[],"[[1, 0]]",180.120898,Comedy,피식대학Psick Univ,541
apmanBZY,2024-04-15 09:35:48_155754,https://m.youtube.com/watch?v=paF50jehZzE,"[81.628479,60.845296,31.427878,21.364654,1.525788,240.905769]","[165.942009,11.578074,21.284683,31.585811,164.509261,268.152368,252.152228,262.912302,367.000173,562.859883]","[[269.149856,240.905769],[367.966059,562.859883]]","[[1, 0]]",566.333575,Entertainment,odg,906
apmanBZY,2024-04-16 04:14:18_161840,https://m.youtube.com/watch?v=iwuDt0QherA,[0.021333],"[49.275431,59.609117,70.854303,148.088377,187.903247,205.038586,215.038586,227.115184,255.405687,314.635763]",[],"[[1, 0]]",314.635763,Entertainment,스포츠탐구영역,362
apmanBZY,2024-04-16 04:53:42_080204,https://m.youtube.com/watch?v=AS1FkRRtnh8,[],[],[],"[[1, 0]]",0.735723,Gaming,앰비션 유튜브 [AMTUBE],3772
apmanBZY,2024-04-16 04:54:09_397387,https://m.youtube.com/watch?v=HhzRgR6jF34,[],"[157.762507,277.648134,346.243551]",[],"[[1, 0]]",346.87752,Sports,제육볶음,366
apmanBZY,2024-04-16 05:25:27_485608,https://m.youtube.com/watch?v=Pdq4VoNf7tI,[0],"[22.496294,32.293182,33.508643]",[],"[[1, 0]]",33.508643,Entertainment,성시경 SUNG SI KYUNG,1669
apmanBZY,2024-04-16 05:27:21_811693,https://m.youtube.com/watch?v=u3It7Tb-8LI&pp=ygUN7LqUIOyynOyDgeyXsA%3D%3D,[0.308577],"[11.031381,23.505557,53.112879,66.470052,77.234258,145.007551,182.529678,192.594731,217.896727,230.039791,246.369145]",[],"[[1, 0]]",298.377045,Music,Again 가요톱10 : KBS KPOP Classic,313
apmanBZY,2024-04-16 05:32:58_720723,https://m.youtube.com/watch?v=DJvgnCicBhw,"[0,0]","[22.099215,257.679796,327.011384,327.011384]",[],"[[1, 0.267053]]",350.881,Music,KBS 레전드 케이팝,351
apmanBZY,2024-04-16 05:33:03_322275,https://m.youtube.com/watch?v=I5NuCsaVEjY,[],[],[],"[[1, 0.119439]]",3.8893,Music,KBS 레전드 케이팝,415
apmanBZY,2024-04-16 05:33:03_750594,https://m.youtube.com/watch?v=u3It7Tb-8LI&pp=ygUN7LqUIOyynOyDgeyXsA%3D%3D,[],[],[],"[[1, 0], [1, 0], [1, 0]]",3.8893,Music,Again 가요톱10 : KBS KPOP Classic,313
apmanBZY,2024-04-16 05:33:21_664110,https://m.youtube.com/watch?v=DXvpI9n2uU0,[],"[282.708386,678.85392]",[],"[[1, 0]]",680.368803,Entertainment,KBS부산,809
apmanBZY,2024-04-16 05:33:32_508893,https://m.youtube.com/watch?v=oA8OZu3qO04,[],[78.554353],[],"[[1, 0]]",80.242998,Sports,믹스트존 K,529
apmanBZY,2024-04-16 05:36:09_521975,https://m.youtube.com/watch?v=dNOPmKkudEU,[0],"[13.190531,27.18124,37.627735,57.322026,68.938258,83.913594,94.523399,126.997593,201.11672]",[],"[[1, 0], [1, 12.939146]]",204.401,Sports,엠빅뉴스,205
apmanBZY,2024-04-16 05:36:13_178390,https://m.youtube.com/watch?v=UUQx85JLiu8,[],[62.846674],[],"[[1, 0.118682]]",62.846674,Sports,엠빅뉴스,398
apmanBZY,2024-04-16 05:36:13_877580,https://m.youtube.com/watch?v=dNOPmKkudEU,[],[],[],"[[1, 0]]",62.846674,Sports,엠빅뉴스,205
apmanBZY,2024-04-16 05:36:35_636379,https://m.youtube.com/watch?v=yBluC5fzJuE,[],"[45.125908,100.557145,142.535636]",[],"[[1, 0]]",143.540023,Sports,엠빅뉴스,169
apmanBZY,2024-04-16 05:36:56_041603,https://m.youtube.com/watch?v=XBsgem40l1M,[],[],[],"[[1, 0]]",15.086028,People & Blogs,크보를말하다,45
apmanBZY,2024-04-16 05:37:03_931661,https://m.youtube.com/watch?v=kBa6d4Mh_xg,[],[123.105921],[],"[[1, 0]]",123.105921,News & Politics,비디오머그 - VIDEOMUG,187
apmanBZY,2024-04-16 05:38:17_315014,https://m.youtube.com/watch?v=kBa6d4Mh_xg&t=129s,[0],[129.447384],[],"[[1, 0], [1, 1.735039]]",186.121,News & Politics,비디오머그 - VIDEOMUG,187
apmanBZY,2024-04-16 05:38:19_715714,https://m.youtube.com/watch?v=jRuOhuE61xk,[],[],[],"[[1, 0.556288]]",1.53677,Sports,스포타임,218
apmanBZY,2024-04-16 05:38:20_961594,https://m.youtube.com/watch?v=kBa6d4Mh_xg&t=129s,[],[129],[],"[[1, 0]]",129,News & Politics,비디오머그 - VIDEOMUG,187
apmanBZY,2024-04-16 05:38:22_000331,https://m.youtube.com/watch?v=kBa6d4Mh_xg,[],[],[],"[[1, 0]]",129,News & Politics,비디오머그 - VIDEOMUG,187
apmanBZY,2024-04-16 05:40:12_440282,https://m.youtube.com/watch?v=jnHyrCKbkaI,[],[21.147982],[],"[[1, 0], [1, 25.569782]]",122.16325,Entertainment,JTBC Entertainment,123
apmanBZY,2024-04-16 05:42:56_401326,https://m.youtube.com/watch?v=xWj4W8-WCiI,"[367.094391,347.596949,1486.755725,1468.025668,1449.623233,1429.326532]","[23.40902,43.865059,53.513515,243.13472,384.989796,369.110933,389.058479,399.155149,409.719864,419.902864,429.924284,440.110573,450.026078,459.994056,470.018305,480.045052,490.34764,500.512276,510.596776,535.117356,565.977586,585.779397,595.654007,720.304881,879.664093,1013.116849,1157.999137,1244.125677,1317.971214,1395.546336,1504.601041,1478.541454,1449.32131,1459.32131,1469.855563,1479.814817,1489.736898,1499.874281,1509.649207,1519.815761,1529.901901,1539.990165,1549.927129,1560.720284,1570.951997,1591.340211,1600.98104,1611.772368,1622.03099,1632.505033,1642.514279,1652.484144,1662.559269,1672.588823,1682.61494,1692.95211,1711.689159,1722.45546,1732.45546,1762.596304,1793.147991,1804.452061,1814.169467,1825.090952,1845.63651,1855.546971,1875.871898,1885.579414,1896.12867]",[],"[[null, null], [1, 0]]",1913.250289,Entertainment,JTBC Entertainment,1978
apmanBZY,2024-04-16 05:43:09_852712,https://m.youtube.com/watch?v=xWj4W8-WCiI&t=1024s,[],"[1024.749474,1037.718517,1048.359672,1058.575177]",[],"[[1, 1024.279246]]",1062.578184,Entertainment,JTBC Entertainment,1978
apmanBZY,2024-04-16 05:43:11_981267,https://m.youtube.com/watch?v=xWj4W8-WCiI,[],[],[],"[[1, 0]]",0,Entertainment,JTBC Entertainment,1978
apmanBZY,2024-04-16 05:45:20_367306,https://m.youtube.com/watch?v=x98iIlinPvI,[],[],[],"[[null, null], [1, 0]]",0,Entertainment,JTBC Entertainment,1292
apmanBZY,2024-04-16 06:04:15_669554,https://m.youtube.com/watch?v=FoqRU_G91e0,[0.001383],"[36.827201,47.228397]",[],"[[1, 0]]",51.138799,Sports,야구클립BaseballClip,69
apmanBZY,2024-04-16 06:04:51_750969,https://m.youtube.com/watch?v=M8jTtdACwwI,[],[],[],"[[1, 0]]",29.885071,People & Blogs,꺼진영상다시보자,74
apmanBZY,2024-04-16 06:05:10_470079,https://m.youtube.com/watch?v=-hPri5XA20A,[],"[17.562639,28.938581,53.58724]","[[28.938581,53.58724]]","[[1, 0]]",58.58696,Sports,형도SPORTS+,74
apmanBZY,2024-04-16 06:05:20_317795,https://m.youtube.com/watch?v=YCcmXYfnfYs,[],[16.199385],[],"[[1, 0]]",19.202754,People & Blogs,구도부산,84
apmanBZY,2024-04-16 06:05:48_049584,https://m.youtube.com/watch?v=DBAbIKRC2to,[],[],[],"[[1, 0]]",23.421163,Gaming,삼성마구라이온즈,49
apmanBZY,2024-04-16 06:05:57_980330,https://m.youtube.com/watch?v=m42wdRYsXwY,[],[],[],"[[1, 0]]",0.408797,Sports,Minas Tirith,45
apmanBZY,2024-04-16 06:06:15_992516,https://m.youtube.com/watch?v=RtAoUCFTXIQ,[0.134634],"[23.330872,34.232404,44.52214]",[],"[[1, 0]]",45.523758,People & Blogs,스트라이 크보,58
apmanBZY,2024-04-16 06:07:16_962826,https://m.youtube.com/watch?v=T44Ith_F1qs,[],[],[],"[[1, 0], [null, null], [1, 0], [1, 5.347949]]",39.146547,People & Blogs,csh3643,62
apmanBZY,2024-04-16 06:07:38_941226,https://m.youtube.com/watch?v=B4VnBEdx4ls,[],"[10.790687,22.437098]",[],"[[1, 0]]",24.961,Gaming,엘롯라시코,25
apmanBZY,2024-04-16 12:17:17_330554,https://m.youtube.com/watch?v=Pdq4VoNf7tI&t=33s&pp=ygUW66i57J2E7YWQ642wIOyEseyLnOqyvQ%3D%3D,"[100.895103,91.110584,0,0,0,0,0,0,0,0]","[33.24513,93.12704,105.979637,115.584472,125.653588,284.527053,294.315773,330.345393,345.193635,365.67075,855.727164,855.727164,855.727164,910.364339,920.382283,930.403653,956.072185,966.067283,976.075781,986.83951,997.133479,1053.711434,1068.276085,1123.182384,1133.648373,1165.972637,1175.997095,1186.002568,1196.040421,1206.708175,1216.684982,1236.435264,1249.106819,1259.134796,1269.05274,1322.868857,1333.370603,1343.418442,1362.149445,1372.142814,1395.991615,1406.057851,1416.044202,1425.822465,1440.227784,1450.259643,1465.72368,1500.432489,1520.551719,1550.558945]",[],"[[1, 0]]",1556.248601,Entertainment,성시경 SUNG SI KYUNG,1669
apmanBZY,2024-04-16 12:18:43_528405,https://m.youtube.com/watch?v=sOVn6wpYmU0,[0],[],[],"[[1, 0]]",38.541,Sports,SPOTV,39
apmanBZY,2024-04-16 12:19:26_119375,https://m.youtube.com/watch?v=ujKR98wbKjw,[0.035503],[],[],"[[1, 0]]",29.821,Sports,SPOTV,30
